id,img,caption
30,http://assets.myntassets.com/assets/images/15055370/2021/8/25/8bedf756-c68c-46ca-952a-c80185d73b591629870479121-Libas-Women-Palazzos-7241629870478452-1.jpg,"Introducing a stunning pair of ethnic flared pants designed for the modern woman who appreciates traditional motifs and contemporary comfort. These pants come in an attractive shade of pink, adorned with intricate ethnic motifs that add a touch of cultural elegance to your wardrobe. 

Crafted from high-quality polyester, the fabric is soft, durable, and easy to maintain. The partially elasticated waistband ensures a comfortable slip-on fit, adapting seamlessly to your silhouette for a flattering appearance. The regular length and flared fit provide a breezy feel, perfect for both casual outings and festive occasions.

Functional with style, these pants feature two pockets, allowing you to carry your essentials effortlessly. The opaque weave ensures complete coverage while maintaining a lightweight feel, and the garment can be easily machine washed, making it practical for everyday wear.

Whether dressing up for a special ethnic occasion or adding a touch of elegance to your everyday look, these woven printed pants are a versatile addition to any wardrobe. Pair them with your favorite tops and accessories for a complete, polished ensemble."
31,http://assets.myntassets.com/assets/images/17531830/2022/3/15/4e8d5fa3-350a-4238-9495-1296eb5842ee1647343749309AKKRITIBYPANTALOONSWomenBluePinkPrintedFlaredMaxiSkirt1.jpg,"Embrace casual sophistication with this stunning flared maxi skirt. Crafted from soft and breathable viscose rayon, it promises both comfort and durability. The vibrant floral print in lively hues creates a fresh and breezy look, perfect for any casual occasion. The slip-on closure ensures ease of wear, while the opaque fabric offers full coverage. This woven skirt features a flared hemline that flows gracefully, adding a touch of elegance to your ensemble. With its hand washable nature, maintaining this beautiful piece is a breeze. Step out in style and confidence with this must-have floral printed maxi skirt."
32,http://assets.myntassets.com/assets/images/17983036/2022/4/22/026823d9-b640-4f1b-b2f6-3f068f5e9dad1650602885946Skirts1.jpg,"Elevate your party ensemble with this elegant flared midi skirt, crafted from luxurious satin polyester fabric. Its solid, earthy hue and the gathered pleats introduce a touch of sophistication and fluidity to your step. The skirt features a slip-on closure, making it easy to wear, while the opaque, fully lined design ensures comfort and coverage. The flared hemline adds a graceful movement, ideal for twirling on the dance floor. This timeless piece embodies the New Basics trend, perfect for any occasion where you want to make a stylish statement. Pair it with heels and a fitted top for an effortlessly chic look. Hand wash for long-lasting wear."
33,http://assets.myntassets.com/assets/images/16477412/2021/12/11/91f0b573-0f24-4eee-8855-179ee41b47541639205621351CloraFawnSelf-DesignFlaredMaxiSkirt1.jpg,"This elegant maxi skirt, crafted from a luxurious silk blend, is the epitome of ethnic sophistication. Its self-design pattern adds a subtle, intricate detailing that enhances the skirt's overall allure. The garment is thoughtfully designed with a flared hemline, providing graceful movement and a timeless silhouette. A practical drawstring closure ensures a secure and customizable fit, while the opaque fabric and lining offer comfort and confidence.

Ideal for any ethnic occasion, this piece falls under the 'New Basics' trend, making it a versatile addition to your wardrobe. The knitted construction further enhances its quality, providing a smooth and refined finish. Easy to maintain with a simple hand wash, this skirt promises both style and convenience. Dress it up or down to suit your event—this skirt is a must-have ensemble's statement piece."
34,http://assets.myntassets.com/assets/images/17775680/2022/4/6/a2b7f84a-2b69-49f4-9ff6-4f88d14e21641649227205810CloraOliveSolidPencilShortSkirt1.jpg,"Elevate your casual wardrobe with this chic and versatile pencil skirt. Crafted from high-quality viscose rayon fabric, this solid-colored, utility-inspired piece seamlessly blends comfort with style. The woven texture and above-knee length create a flattering silhouette, while the straight hemline and back slit detail add a subtle yet sophisticated touch. With its slip-on closure, this opaque skirt ensures ease of wear and a sleek finish. Perfect for various casual occasions, pair it with a crisp white blouse and strappy heels for a polished look. To maintain its pristine condition, hand wash is recommended. Embrace the new basics trend with this essential addition to your collection."
35,http://assets.myntassets.com/assets/images/productimage/2020/9/20/06ea7be7-29d5-4491-9cb5-0f072a7130211600554037568-1.jpg,"These stylish and versatile trousers are crafted from premium Viscose Rayon fabric, offering a smooth and comfortable feel against the skin. Designed for a Western occasion, the solid-patterned pants feature a straight fit and a regular length, making them a perfect addition to your casual or semi-formal wardrobe. 

The elasticated waistband provides a secure and comfortable slip-on closure, ensuring ease of wear without the need for additional fastenings. The opaque weave ensures modesty, while the woven construction adds durability and a refined finish. Whether paired with a chic blouse or a casual top, these solid-colored trousers are a must-have for effortless style and comfort. Hand wash to maintain their pristine condition."
36,http://assets.myntassets.com/assets/images/productimage/2021/1/21/77293f4d-0c6c-4762-b7d7-6e5534783ca31611222824008-1.jpg,"Elevate your ethnic wardrobe with these stunning wide-leg cotton pants. Designed for comfort and style, these slip-on pants feature an elasticated waistband for a perfect fit. The rich, self-design geometric pattern adds a touch of elegance, making it ideal for festive occasions and traditional gatherings. The knitted fabric offers durability and ease of movement, while the opaque material ensures a modest look. Machine washable for easy care, these regular-length pants are a versatile addition to any ethnic collection. Embrace the blend of tradition and contemporary fashion with this exquisite piece."
37,http://assets.myntassets.com/assets/images/14027702/2021/4/20/460d2368-5df7-4805-866f-f2922dfdaaed1618923373046NAVYFLAXBORDERPALAZZO1.jpg,"Elevate your wardrobe with these chic, straight-fit pants crafted from a luxurious blend of cotton and flax. Perfect for any casual Western occasion, these pants feature a comfortable elasticated waistband and a convenient slip-on closure, making them easy to wear. The solid navy hue adds a touch of sophistication, while the intricate hem design at the bottom lends a unique and stylish touch. Designed with a regular length, a single pocket for minimalistic utility, and opaque transparency, these woven pants promise comfort and elegance in one beautifully sewn garment. Hand wash with care to maintain their pristine condition and enjoy the versatility they bring to your fashionable ensemble."
38,http://assets.myntassets.com/assets/images/15160728/2021/8/27/c031c056-768b-4d68-8b80-25cd9bc2ae121630057936868-HERENOW-Women-Palazzos-6271630057936196-1.jpg,"Step into effortless style with these beautifully crafted wide-leg pants, perfect for your ethnic wardrobe. Made from soft, breathable cotton fabric, these pants feature an elegant ethnic motif print that adds a touch of tradition to your outfit. The regular length and wide-leg fit ensure comfort and ease of movement, making them ideal for any occasion.

The partially elasticated waistband, combined with a convenient drawstring closure, provides a secure and adjustable fit. These pants come equipped with two pockets for added functionality. The woven fabric ensures durability while maintaining an opaque, modest look.

Versatile and easy to care for, simply toss them in the machine for a quick wash. Whether you're attending a casual gathering or a festive event, these printed ethnic motif pants will be your go-to choice for a chic and comfortable ensemble."
39,http://assets.myntassets.com/assets/images/12501464/2020/9/28/83b6a14c-6ec2-45a7-8fbb-cc84aa5922c21601288775076CloraCreationWomenBeigeMaroonSolidStraightPalazzos1.jpg,"Introducing our chic and comfortable slip-on pants, crafted from premium Viscose Rayon fabric. They come in solid colors, blending effortlessly into any Western casual or semi-formal wardrobe. Featuring a straight fit and regular length, these woven pants are designed to offer elegance and ease. The elasticated waistband ensures a snug yet flexible fit, making them an ideal choice for everyday wear. These opaque bottoms follow a low-maintenance hand-wash care routine, simplifying your fashion life. Perfect for adding an understated yet stylish touch to your outfit. Available in a variety of vibrant colors to suit any personality."
40,http://assets.myntassets.com/assets/images/productimage/2021/3/12/cd74fa3f-664f-419e-ad72-e204b0465ef31615542575311-1.jpg,"Step out in style with this chic A-line midi skirt, perfect for casual occasions. Crafted from a soft and breathable georgette fabric, this skirt ensures both comfort and elegance. The vibrant geometric print, enhanced by striking accordion pleats, adds a trendy edge to your everyday look. Designed with a straight hemline and a flattering slip-on closure, it offers ease of wear and a figure-flattering silhouette. The gathered pleats contribute a playful volume, making this skirt a standout piece in your wardrobe. Machine washable for easy care, this versatile piece is set to become your go-to favorite."
41,http://assets.myntassets.com/assets/images/productimage/2020/6/13/186ee31f-313d-4f2e-a526-1eca53b714bb1591997740476-1.jpg,"Introducing our elegant and comfortable viscose rayon pants, perfect for any ethnic occasion. These flared pants are designed for a regular-length fit, ensuring a stylish and flattering silhouette. The solid pattern in a rich, deep hue adds a touch of sophistication to your wardrobe, while the opaque weave type maintains modesty and elegance.

Featuring a slip-on closure with an elasticated waistband, these pants provide effortless wear and a comfortable fit. The woven fabric ensures durability and a smooth, luxurious feel against the skin. With hand-wash care instructions, maintaining these pants is both simple and convenient.

Elevate your ethnic wear collection with these versatile and chic pants, perfect for pairing with a variety of tops and accessories. Make a statement with comfort and style in our viscose rayon flared pants, designed for those who appreciate timeless elegance."
42,http://assets.myntassets.com/assets/images/productimage/2021/6/9/473071fe-c406-449f-8022-cb5cfae3f6531623247195177-1.jpg,"Elevate your casual wardrobe with this stunning A-Line, black maxi skirt. Crafted from premium polyester net fabric, this skirt showcases a solid pattern and a delightfully flared hemline. Perfectly woven and opaque, it features a layered surface styling adorned with frills, bows, and ruffles that embody the latest trend in new basics fashion. The slip-on closure ensures a comfortable fit, while the full-length lining adds an extra layer of quality and comfort. Ideal for various body shapes, this versatile piece can be effortlessly matched with your favorite tops and heels for a chic, sophisticated look. Enhance your style with this dynamic, machine-washable skirt that combines elegance and practicality."
43,http://assets.myntassets.com/assets/images/17005052/2022/2/1/6116ebc3-207f-47da-99be-007a1f9128ca1643706076058Skirts1.jpg,"Elevate your party look with this stunning knee-length A-line skirt. Crafted from high-quality knitted and woven polyester fabric, it ensures both comfort and durability. The skirt features a chic zip closure and a straight hemline, making it easy to slip into. Its opaque finish offers confident coverage, and the inner lining provides added comfort.

The main highlight of this skirt is its dazzling embellished pattern, perfect for standing out at any event. The intricate sequins shimmer with every move, adding a touch of glamour to your ensemble. Designed in a contemporary 'New Basics' trend, this skirt seamlessly blends style with versatility. 

Additionally, it has no slit detail, maintaining a sophisticated silhouette. Hand wash care ensures that this piece remains in pristine condition, making it a timeless addition to your occasion wear collection. Ideal for parties and stylish gatherings, this embellished A-line skirt promises to be a showstopper.

Add this captivating piece to your wardrobe and let its sparkling elegance elevate your fashion statement."
44,http://assets.myntassets.com/assets/images/11462062/2020/2/29/a714800b-62b4-4fa2-98ea-49bfd2a5ceac1582952086932-Varanga-fushcia-floral-printed-tiered-skirt-with-drawstring--1.jpg,"Step into a world of vibrant elegance with this stunning Ethnic Maxi Skirt. Made from a premium cotton blend fabric, this skirt ensures comfort and breathability. Its flared hemline cascades gracefully to a maxi length, creating a flattering silhouette that suits various body shapes. The skirt features a beautiful floral print pattern, aligning with the main trend and sub-trend, giving it a timeless appeal.

The gathered or pleated surface styling adds texture and volume, making it perfect for ethnic occasions. The tiered design enhances its visual appeal, while the drawstring closure allows for an adjustable and secure fit. This opaque, woven skirt is crafted to offer both style and ease, with simple hand wash care instructions for easy maintenance.

Embrace the essence of floral charm and ethnic grace with this enchanting skirt that's sure to make a statement wherever you go."
45,http://assets.myntassets.com/assets/images/productimage/2021/1/19/c0857514-022f-460a-b465-471a7dd05ae91611053927879-1.jpg,"Step into effortless style with these charming cropped pants, a true blend of comfort and elegance. Crafted from breathable cotton fabric, these pants feature a striking checked pattern that adds a touch of contemporary flair to your wardrobe. The straight fit ensures a flattering silhouette, while the slip-on design complemented by an elasticated waistband guarantees ultimate ease and comfort.

Perfect for a casual western ensemble, these knitted, opaque pants offer practicality with effortless wearability, making them an ideal pick for your day-to-day outings. The machine wash care ensures that these pants are as easy to maintain as they are to wear. Elevate your casual attire with these stylish cropped pants, tailored for a relaxed yet sophisticated look."
46,http://assets.myntassets.com/assets/images/productimage/2021/2/4/37ae9e9e-8153-4c95-95c6-29c0f12f86851612423090186-1.jpg,"Introducing our chic and comfortable flared palazzo pants, perfect for ethnic occasions. These versatile, solid-colored pants come in a regular length and are crafted from high-quality woven fabric, ensuring they are both durable and breathable. The elasticated waistband and drawstring closure offer a customizable fit, making them an ideal choice for various body types. These opaque palazzos are designed with no pockets, keeping the silhouette sleek and streamlined. Easy to care for, just toss them in the machine wash for a quick refresh. Elevate your wardrobe staples with these elegant palazzo pants, perfect for adding a touch of sophistication to your ethnic wear collection."
47,http://assets.myntassets.com/assets/images/productimage/2019/10/22/50af4088-a2a6-4a60-b816-49bcff2bc7e91571698025796-1.jpg,"Embrace effortless style and comfort with this chic midi skirt. Crafted from high-quality, woven polyester fabric, this solid beige skirt features a flared hemline that adds a touch of elegance to your everyday casual look. Designed with slip-on closure, this skirt ensures ease of wear, while its opaque appearance and straight type offers a flattering silhouette for various body shapes.

Perfect for casual outings, the subtle earthy tone complements a wide range of tops and footwear, making it a versatile addition to your wardrobe. The absence of additional lining and the straightforward design embody the 'New Basics' trend—ideal for those who appreciate simplicity with a fashionable twist. Machine washable for easy care, this midi skirt pairs well with both neutral and bold accessories. Elevate your style effortlessly with this timeless piece!"
